name,from,address,square_metre,price,type,rooms_amount,link
Flere store rom ledige i kollektiv rett ved UiB/BI! Se 3D-visning via link i annonsen!,Privat,"WELHAVENS GATE 52, Bergen",12,5800,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309776624
Flere store rom ledige i kollektiv rett ved UiB/BI! Se 3D-visning via link i annonsen!,Privat,"WELHAVENS GATE 52, Bergen",12,5750,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309776254
Flere store soverom ledig i liten leilighet på flotte Skutevikstorget! Se 3D-visning via link i annonsen!,Privat,"SVERRESBORGGRENDEN 2, Bergen",12,5300,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309775800
"Moderne, ny-renovert hybel-leilighet rett ved NHH!",Privat,"SØNDRE ØYJORDEN 49, Bergen",20,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309774693
Rom i leilighet til utleie,Privat,"Fredriksbergsgaten 15, Bergen",43,6500,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=230485983
Ett soverom ledig i en helt ny totalrenovert 6-roms leilighet til leie på Danmarksplass! Ubebodd til nå!,Privat,"SKRIVERGATEN 45, Bergen",10,5800,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309771770
Flere soverom ledige i kollektiv MIDT i Bergen sentrum!,Privat,"ØSTRE SKOSTREDET 12, Bergen",10,5450,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309770240
Koselig 5-roms (4 soverom) leilighet ledig MIDT i Bergen sentrum! Se 3D-visning via link i annonsen.,Privat,"MARKEN 20, Bergen",100,21000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309769556
Koselig 5-roms (4 soverom) leilighet ledig MIDT i Bergen sentrum! Se 3D-visning via link i annonsen.,Privat,"MARKEN 8, Bergen",80,21000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302296620
"Moderne, pen 5-roms (4 soverom) leilighet til leie på Danmarksplass! Se 3D-visning via link i annonsen!",Privat,"LØBERGSVEIEN 45, Bergen",65,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309768986
Flere soverom ledige i 5-manns kollektiv midt i sentrum!,Privat,"LILLE ØVREGATEN 27, Bergen",10,5200,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309768284
Flere store soverom til leie i stor leilighet på Danmarksplass! Se 3D-visning i annonsen!,Privat,"LØBERGSVEIEN 13, Bergen",12,5650,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304535858
"Flere rom ledige i moderne og velholdt kollektiv, rett ved HVL! Se 3D-visning via link i annonsen!",Privat,"LAURA GUNDERSENS GATE 10, Bergen",10,5400,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302280579
"Rimelig 5-roms(4 soverom) leilighet til leie MIDT i Bergen sentrum, gåavstand til ALT!",Privat,"KONG OSCARS GATE 26 A, Bergen",85,20000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309767691
August: Jentekollektiv for første klassinger på Nygårdshøyden,Privat,"NYGÅRDSGATEN 60, Bergen",14,5600,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=100161063
"Romslig, moderne 4-roms leilighet til leie rett ved HVL! Se 3D-visning via link i annonsen!",Privat,"IBSENS GATE 79, Bergen",55,16500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304535367
BLOMSTERDALEN - Fin 3-roms leilighet i landlige omgivelser. Parkeringsplass inkludert.,Utleiemegleren Bergen,"Klettevegen 64, Blomsterdalen",81,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309769184
Flere rom ledige i moderne kollektiv rett ved HVL! Se 3D-visning via link i annonsen!,Privat,"IBSENS GATE 79, Bergen",10,4900,Rom i bofellesskap,10 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304534467
"Flere rom ledige i moderne kollektiv midt i Bergen sentrum, 2 minutter unna UiB! Se 3D-visningen via link i annonsen!",Privat,"HANS HOLMBOES GATE 15 A, Bergen",10,5650,Rom i bofellesskap,9 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=306580524
Flere store rom ledige i Bergens flotteste kollektiv! Se 3D-visning via link i annonsen!,Privat,"BRATTLIEN 26, Bergen",12,5990,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304536244
"Søfteland | Leilighet fra 2019. Garasjeplass m/lader. Møblert, heis, balkong, populær beliggenhet",Privat,"STORESTRAUMEN 285, Søfteland",44,10900,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=255332183
"Ytre Sandviken/NHH - Strøken 3-sov leilighet! Buss/butikk utenfor og 5 min unna NHH! Nye møbler, TV, WiFi, varme inkl!",Privat,"Helleveien 137, Bergen",65,21000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=264988620
Hageleilighet.,Privat,"godvikveien, Godvik",70,14500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=257254953
"MORVIK/MJØLKERÅEN - Sjarmerende eiendom med 3 soverom, nydelig utsikt mot fjorden i barnevennlig nabolag. Ledig nå!",Privat,"LOKKETODALEN 21, Mjølkeråen",106,19500,Enebolig,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=193435739
Koselig loftsleilighet,Privat,"Erleveien 42A, Bergen",45,10000,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309752346
HAGELEILIGHET PÅ LANDÅS,Privat,"LANGHAUGEN 10, Bergen",35,8400,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309252196
Topp moderne og nyoppusset leilighet med terrasse og nærhet til alle sentrumsfasiliteter og studiesteder,Privat,"Bjørnssons Gate 23D, Bergen",51,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309743711
MINDE - moderne leilighet med 4 soverom,Privat,"Fjøsangerveien 97c, Bergen",71,23800,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=250768655
Stor og fin bolig til leie ink strøm og kom. avg..,Privat,"Knappskog, Kolltveit",110,14000,Tomannsbolig,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=86459059
2 rooms in shared flat for rent in Bergen (Wergeland),Privat,"GJØAS VEI 50, Bergen",12,4800,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309733933
Flott leilighet til leie på Kronstad,Privat,"St halvards vei 13a, Bergen",50,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=150521022
Lys og moderne leilighet med 2 store soverom. Møblert. 14 min til sentrum. Strøm og internett inkludert.,Husleie.No AS,"Krohnegården 37B, Fyllingsdalen",62,16800,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309650005
"[Ledige rom i bokollektiv, rett ved Grieghallen]",Privat,"HANS HOLMBOES GATE 6, Bergen",10,5900,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309701819
Nyoppusset leilighet Sentrum 4min.til Bryggen,Privat,"Skuteviken smalgang 11, Bergen",31,9200,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=123010700
MØLLENDAL - 1-roms leilighet like ved Haukeland - TV & internett inkl.,Utleiemegleren Bergen,"Møllendalsbakken 2 A, Bergen",23,8900,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309721112
MØHLENPRIS   Lys og moderne 6-roms leilighet i et sjarmerende område. LEDIG 1.AUGUST!,Utleiemegleren Bergen,"Zetlitz gate 1, Bergen",88,27000,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309720787
NATTLAND   Flott leilighet med 2 soverom   TV/Internett og parkering inkludert. Møblert.,Utleiemegleren Bergen,"Lerkerinden 107, Bergen",80,19900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309720649
2 rom i bofellesskap til leige,Privat,"RICHARD NORDRAAKS GATE 5, Bergen",135,6500,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=87744675
Rom i kjempe hyggelig kollektiv,Privat,"Vestre holbergsallmeningen 13, Bergen",12,5400,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=304133301
"Ferdig møblert Leilighet på Vindenes 1 soverom , + hems!",Privat,"Gamle Vindenesvegen 76, Ågotnes",50,9000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=250851731
Utleie av hybel ca 40kvm,Privat,"Vindenes, Ågotnes",40,8000,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=246449387
Fjellsiden/Starefossen - Pen leilighet med nydelig utsikt,Privat,"STAREFOSSBAKKEN 13 B, Bergen",75,15000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309698491
Søndre Skogveien - Flott 3 roms leilighet,Privat,"Søndre Skogveien 30, Bergen",60,13900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309696907
Flott 2-roms leilighet i meget rolig og barnevennlig område på Erdal,Privat,"AUSTRE VARDANE 5, Erdal",65,11500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309658987
Koselig loftsleilighet,Hybel.no,"Nordahl Rolfsens Vei 31B, Bergen",34,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309696884
Leilighet til leige i Bergen,Privat,"Eliasmarken 12, Laksevåg",36,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=153302737
2/3 ROMS LEILIGHET VED HAUKELAND SYKEHUS MED GARASJE,Privat,"MØLLENDALSBAKKEN 1,  Bergen, Bergen",51,13900,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=76346340
Sentral 2 rom leilighet til leie,Privat,"Svingen 4, Laksevåg",41,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309486698
Nyoppusset leilighet nær bybanestopp | 4 soverom | Meget god standard | Ledig fra august 2023,Privat,"WERNERSHOLMVEGEN 73, Paradis",80,21500,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=292983864
Moderne leilighet bygd i 2021 i nærheten av Ågotnes/ CCB,Privat,"Angeltveitsjøen, Ågotnes",62,11000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309674729
Fin 2-roms på gateplan i Bergen sentrum. Ledig fra 01.08. Garderobeskap og sofa inkl.,Privat,"NYGÅRDSGATEN 35, Bergen",40,10990,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309683784
Rålekker nyoppusset leilighet over to etasjer. Privat takterrasse. 10 min. fra sentrum og kort vei til Bybanen.,Privat,"WERNERSHOLMVEGEN 73 B, Paradis",85,22990,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=287323875
"1 rom ledig i studentkollektiv | Fibernett inkl | 3D-visning | Garderobeskap inkl. | Gangavstand til ""alt""",Privat,"STRØMGATEN 47, Bergen",10,5600,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=298854461
3D-visning | Fibernett inkl. | Store rom i sentralt kollektiv | Mulighet for seng og garderobe inkl.,Privat,"NYGÅRDSGATEN 60, Bergen",10,4990,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=279439498
Romslig og fin leilighet med 4 soverom i Gågaten/Sentrum. Perfekt for vennegjeng på 3/4!,Privat,"Bergen, Bergen",90,22990,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=305363558
"Bofellesskap (2 soverom), et rom ledig",Privat,"Asbjørnsensgate 27, Bergen",78,6500,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309674609
Romslig leilighet med 3 soverom,Privat,"Bjørndalsbrotet 54, Bjørndalstræ",115,16000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309671015
"Olsvikveien, 2 roms i nyere Passivus for maksimal bokomfort og lav strømregning.",Privat,"Olsvikveien 188, Olsvik",48,10500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309672015
"3-roms leilighet på Møhlenpris med generøs takhøyde på 2,75m. Leiligheten ligger i 3 etasje og er 73 kvm.",Privat,"WELHAVENS GATE 54, Bergen",73,17000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=245048576
"Koselig leilighet til leie midt i Bergen sentrum . 3 soverom og 2 bad. Kr 5950,- pr rom.",Privat,"Sverres gate 4, Bergen",48,17850,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=148185815
Sandviken,Hybel.no,"Lynghaugen 28, Bergen",65,13500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309665296
Flott 3 roms leilighet,Privat,"Nordre Skogveien 55, Bergen",57,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=249343198
Koselig studioleilighet sentralt i Sandviken!,Privat,"Kirkegaten, Bergen",24,11500,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=305825448
Hybel/Lite Hus til leie i Fana,Privat,"Hjellestadveien 143, Blomsterdalen",40,7800,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=119330571
Koselig sentrumsnær leilighet på Damsgård,Privat,Laksevåg,29,9000,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=143046606
2 roms lelighet på 45 m2,Privat,"Barstadskogen 19, Ask",45,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=143858320
"Damsgård - Lys 3-roms med utsikt, egen parkering og gode bussforbindelser",Privat,"Kaptein Amlandsvei 14 A, Laksevåg",55,15000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=289858630
Leilighet til leie på Tertnes,Privat,"Kipeåsen 5, Tertnes",48,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=192876383
Leilighet med parkering i garasje,Privat,"Nye sædalsvegen 141, Bergen",49,13500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309617093
Rom 14 kvm i bofellesskap på Danmarksplass til leie for kr 5600,Privat,"Bjørnsonsgate 14, Bergen",14,5600,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=46502020
"Stor sentral leilighet på Danmarksplass, Sentrum",Privat,"BLEKENBERG 45, Bergen",60,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=223568620
Moderne leilighet sentralt i Åsane,Privat,"Åsligrenda, Ulset",34,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=124542600
Rom ledig i nyoppusset leilighet,Privat,"VESTRE TORGGATEN 20 C, Bergen",69,6000,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309029190
"STUDIOLEILIGHET NÆR SENTRUM, UIB OG BI",Privat,"Carl Konows Gate 36, Laksevåg",27,8500,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=93382027
Flott toppleilighet med 3 store soverom - 2 etasjer - Midt på Kronstad!,Privat,"BJØRNSONS GATE 14, Bergen",70,18500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=262573543
3 stk nyoppussede leiligheter til leie i Sverre Hjetlands vei 1. Ledig 01.08. BILDER OPPDATERT!,Privat,"SVERRE HJETLANDS VEI 1, Laksevåg",40,10990,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309599871
Nydelig leilighet med balkong,Utleiemegleren Bergen,"Rosenbergsgaten 34, Bergen",96,22500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309599911
6 hybelrom i Salhus til leie.,Privat,"Tellevikvegen 30, Salhus",16,5910,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=131771941
Parkeringsplass - Nr. 52,Privat,"MÅSESKJÆRVEIEN 4, Bergen",3,900,Garasje/Parkering,,https://www.finn.no/realestate/lettings/ad.html?finnkode=216993154
"Leilighet ved Haukeland og HIB, alt inkludert!",Privat,"GIMLEVEIEN 24 B, Bergen",10,6400,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=157123648
"Helt ny toppleilighet på 143 m2, 3 sov, 2 bad, walk in, priv-terrasse 72m2",Labrador Utvikling AS,"Apeltunvegen 2F, Nesttun",143,29000,Leilighet,5 soverom,
"Koselig nyoppusset leilighet på Milde  (perfekt for enslig pensjonist), 100 meter fra busstopp",Privat,"Skipanesvegen 54, Hjellestad",80,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=280951194
Romslig Leilighet på Eidsvåg-Fin utsikt-Uteplass,Privat,Eidsvåg i Åsane,77,15500,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309578079
Lys og fin leilighet ved NHH- meget god standard,Privat,"Helleveien 36A, Bergen",50,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307813739
Pen 2-roms leilighet,Privat,"Løbergsveien 31A, Bergen",38,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309557422
Sentralt rom i hyggelig kollektiv,Privat,"Fosswinckels gate 11, Bergen",12,6800,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309556992
"Skjold, ny i 2021,    3 roms leilighet med  2 balkonger.",Privat,"Sætervegen 4 H, Rådal",64,17000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=203146850
Rom i bofellesskap til leie,Privat,"Granbakken 3, Bergen",101,5500,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=267579378
LYNGBØ - Flott 3 roms leilighet,Privat,"LYNGBØVEIEN 6, Laksevåg",50,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=303216717
Koselig toppleilighet sentralt i rolig familiegate,Privat,"Laura Gundersensgate, Bergen",90,20000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=212519249
"NEWLY RENOVATED 6 ROOM FLAT, Leilighet med høy standard 2 min fra UIB!!!",Privat,"Professor Hansteens gate 64, Bergen",83,22200,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=97695547
3- roms leilighet m/terrasse og parkering,Privat,"Sandbrekkevegen 2B, H0102, Paradis",53,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=225282979
Leilighet  v/Danmarksplass,Privat,"Blekenberg, Bergen",33,7500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=97615419
3 roms v/Danmarksplass,Privat,"BLEKENBERG, Bergen",51,12500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=86131254
Hybel/hageleilighet 50 kvm. Valen v/Sotrabroen til leie.,Privat,"Valavegen 12, Knarrevik",50,7200,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=100510171
3-Roms v/ Danmarksplass,Privat,"Blekenberg, Bergen",51,12500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=88914529
5-roms leilighet 500m fra NHH,Privat,"HELLEVEIEN 126, Bergen",86,19000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=42826042
Toppleilighet v/ Danmarksplass,Privat,"Blekenberg, Bergen",36,9500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=78109548
Eidsvågneset leilighet 3 roms til leie.,Privat,"Eidsvågskogen 58, Eidsvåg i Åsane",60,9900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=266901793
Rekkehus i Kvernhusdalen til leie!,Privat,"Kvernhusdalen 4, Kleppestø",123,15000,Rekkehus,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309504961
Sandviken. 4 roms leilighet med takterrasse med utsikt over byfjorden.,Privat,"Ladegårdsterrasse 4, Bergen",90,21900,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309509865
Innholdsrik hybel i rolig strøk i Florvåg. Mulighet for langtidsleie.,Privat,"Nedre Hagen 49, Florvåg",28,7900,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=75418614
Inger Bang Lunds vei,Privat,"Inger Bang Lunds vei, Bergen",39,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309004977
Sentralt i Knarvik,Privat,"Langheiane 77, Isdalstø",50,9700,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309492742
Nyoppusset 2-roms leilighet på Nordnes - gratis leie i august,Privat,"ABELS GATE, Bergen",36,14500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309409843
Sokkelleilighet m/2 soverom og 2 parkeringsplasser,Privat,"FANASTØLEN 3, Fana",78,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309482885
SOLHEIM - Flott 3 roms leilighet,Privat,"LØBERGSVEIEN 50, Bergen",55,14000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309472914
Skjoldnes - Nyt resortlivet i en strøken og fullt møblert 3-roms fra 2021! Heis og solrik terrasse på 35 kvm.,Privat,"Sundts veg 101, Nesttun",58,18000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=283526758
"Pen sokkelleilighet ,sentralt på STRAUME",Privat,"Tytebærbrekko 31, Straume",60,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=225197783
Kollektiv / Topp standard - Bergen Sentrum,Privat,"HANS TANKS GATE 16, Bergen",8,5200,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=265947282
1 rom i bofellesskap ledig midt i Bergen sentrum,Privat,"Marken 21, Bergen",102,6400,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=261899470
"FJELLSIDEN – Nyoppført leilighet med eksklusive kvaliteter. Velværeavdeling i bygget, stor terrasse og innendørs parkeri",Utleiemegleren Bergen,"Bellevue 2, Bergen",0,18900,Leilighet,1 sove,
Fyllingsdalen - Stor og lekker leilighet med 3 soverom og 2 bad - Garasje - Gangavstand til bybanen,Utleiemegleren Bergen,"Torgny Segerstedts vei 169, Fyllingsdalen",126,20000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309448860
Leilighet på Landås,Husleie.No AS,"Landåsveien 7, Bergen",70,18000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309365025
"Lys og fin 2-værelses leilighet med soverom, stue, bad, kjøkken og entre' til leie på Nordnes",Privat,Bergen,45,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=99157486
Ny enebolig til leie,Privat,"Tveitevågsveien 65, Hauglandshella",138,20000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309421689
"Hageleilighet ca 60 kvm, 1 stort soverom, ledig nå. Passer for enslig/par uten barn. 1 fast p-plass.",Privat,"JANAVEIEN 251 D, Godvik",50,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=302499931
Studere til høsten? Vi har ledig rom i studentkollektiv fra August!,Privat,"HULDA GARBORGS GATE 14, Bergen",7,4750,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309413271
Rom i koselig leilighet,Privat,"Nattlandsveien 75, Bergen",65,7500,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309415308
Rom leies ut i leilighet i Fyllingsdalen,Privat,"Ortuflaten 67, Fyllingsdalen",9,6500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=280419504
Hyggelig leilighet på Wergeland i enebolig med peis og hage,Privat,"Wergelandsalleen, Bergen",45,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=139613746
Flere moderne 4-roms(3 soverom) leiligheter ledige MIDT i Bergen sentrum!,Privat,"KONG OSCARS GATE 26 A, Bergen",65,21000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309413635
Nyoppusset leilighet i villastrøk,Privat,"Kirkevegen 16, Bergen",40,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309407657
St Halvardsvei 26  - vi har ledige rom i studentkollektiv fra august!,Privat,"ST. HALVARDS VEI 26, Bergen",7,5100,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309406287
Nesttunveien 67 - vi har ledig rom i studentkollektiv fra august!,Privat,Paradis,7,4900,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309402626
Engeveien 4 - vi har ledige rom i studentkollektiv fra august!,Privat,"ENGEVEIEN 4, Bergen",7,4800,Rom i bofellesskap,9 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309400324
Storetveitvegen 19C - vi har ledig rom i studentkollektiv fra august!,Privat,"STORETVEITVEGEN 19 C, Bergen",7,5000,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309394415
"Fin leilighet med eget vaskerom, nyere bad og 3 soverom.",Privat,Hylkje,103,17000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=260745327
2 ledige rom til leie i fra 01.08.2023,Privat,"KLAUS HANSSENS VEI 16, Bergen",12,5950,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309384964
SANDVIKEN/NYHAVN | Pen 2-roms leilighet med balkong og sjøutsikt | Sentrumsnær og kort gangavstand til NHH,Privat,"NYHAVN 6A, Bergen",42,14800,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309038991
Leilighet i solrik og frittliggende omgivelser,Privat,"Seimshovden 36, Indre Arna",63,11000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=246097462
Lun og sentral leilighet,Privat,"Stadionveien 5, Laksevåg",46,12000,Leilighet,1 soverom,
Nyoppusset leilighet med fransk balkong - møblert,Hybel.no,"Nygårdsgaten 94, Bergen",50,15900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309343649
Stor og attraktiv 3-roms leilighet med sentral beliggenhet,Privat,"Fridalsveien 35, Bergen",80,17000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=284555724
"Nyoppusset leilighet med fransk balkong - I umiddelbar nærhet til UIB, BI og HIB",Hybel.no,"Nygårdsgaten 94, Bergen",45,14900,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309341990
