name,from,address,square_metre,price,type,rooms_amount,link
Sentrumsnær praktikantdel / hybel-leilighet med egen inngang,Privat,"KORSVOLL TERRASSE 7, Oslo",30,13500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=267380488
"FROGNER - Lys, stor 3-roms leilighet med balkong og biloppstillingsplass. Varmtvann og Tv er inkl. i husleien",Utleiemegleren Grønland,"Olav Kyrres gate 4, Oslo",98,28000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311519273
"FROGNER- Lys 1-roms med god planløsning- TV/nett, fyring og V.V inkl- 2 boder- Felles hobbyrom- Flotte fellesarealer!",Utleiemegleren Frogner,"Halvdan Svartes gate 4 B, Oslo",20,11750,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311518283
"Ekeberg- 3-roms med flott utsikt. Fyring, varmtvann og kabel tv inkl.",Utleiemegleren Grønland,"Ekebergveien 33, Oslo",44,16000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311517025
"St. Hanshaugen - Ny 3 roms til leie, balkong m/utsikt over byen",Thon Eiendom,"FREDRIKKE QVAMS GATE 3D, Oslo",82,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311514023
Majorstua: 4-roms leilighet med 2 balkonger,Privat,"NEUBERGGATA 25 B, Oslo",90,31900,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=135071155
1-roms med god planløsning og balkong med attraktiv beliggenhet - hems,Privat,"Fredensborgveien 27B, Oslo",20,11350,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311451291
Fint og rolig bofellesskap m/ fibernett. Kort vei til marka og ca. 15 min til Majorstuen,Privat,"Olav Aukrusts vei 52B, Oslo",9,6900,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=295216949
GRØNLAND - 2 roms Leilighet med Balkong! Alle Hvitevarer-4etg-Inklfyr/v.vann & internett-Ledig September,Privat,"PLATOUS GATE 13, Oslo",45,15000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311506482
1-romsleilighet med arealeffektiv planløsning sentralt beliggende i Gamlebyen.,Privat,"Ekebergveien 5A, Oslo",23,10000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=218654536
Trygt  parkeringsplass - privat parkering (nummerert),Privat,"Drammensveien 91, Oslo",11,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=302433871
Nydelig klassisk herskapelig hus med majestetisk beliggenhet på Holmenkollen,Privat,"Holmenkollveien, Oslo",380,80000,Enebolig,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=311499900
HYBELLEILIGHET TIL LEIE,Privat,"JOHANNES BRUNS GATE 1 A, Oslo",18,12500,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=164962441
Koselig hybel i familiebolig leies ut,Privat,"Holmenveien, Oslo",24,12500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311491056
"St. Hanshaugen - Sentral 2-roms med ""alt"" inkludert",Enklere Utleie AS,"ULLEVÅLSVEIEN 37, Oslo",50,20000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311373587
4-roms enebolig til utleie på Prinsdal,Privat,"Bergly veien, Oslo",124,21000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=82478522
Hybelleilighet i rolig område nær marka til leie,Privat,"Vestlisvingen 8, Oslo",40,13000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310837516
Nyere to-roms med fantastisk beliggenhet.,Privat,"Fridtjof Nansens vei 5B , 0366 Oslo, Oslo",35,19500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311490337
2 ledige rom i kollektiv!,Privat,"Kirkegårdsgata 13B, Oslo",10,6575,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311498048
Grünerløkka: Populære rom i sentralt bofellesskap (kun ett rom igjen!),Privat,"SVERDRUPS GATE 5 B, Oslo",11,8300,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=147580215
Rom i bofellesskap på Grunerløkka/Sofienberg,Privat,"TEGLVERKSGATA 11, Oslo",8,7000,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311495408
GRÜNERLØKKA: ATTRAKTIV 2-ROMS I HØY 1.ETG - OPPVARMING INKL. - FELLES VASKERI - SENTRALT - LEDIG OMGÅENDE!,Bori Utleiemegler AS,"Københavngata 14 A, Oslo",35,14000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311497971
"Grünerløkka 3-roms leilighet inkludert (WIFI, hvitevarer, strøm, varmtvann og fyring)",Privat,Oslo,20,21500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=101760179
Frogner: Flott og æreverdig leilighet - To balkonger - Garasjeplass m. lader - Peis - Varmtvann inkl.,Utleiemegleren Frogner,"Nordraaks gate 4, Oslo",105,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311495921
Enebolig sentralt Økern Bjerke,Privat,Oslo,5,25000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311491261
"Supersentralt og møblert  på Majorstuen: (Vask, strøm og internett inkludert i prisen)",Privat,"Gørbitz’ gate 7 a, Oslo",10,8000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=110947034
"FAGERBORG/MAJORSTUEN: Attraktiv 4-roms leilighet. Inkl. hvitevarer, kabel-tv, bredbånd, v-vann og fyring,",Utleiemegleren Nydalen As,"Gørbitz gate 3 B, Oslo",66,25500,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311491471
Rom i fin leilighet sentralt på St. Hanshaugen,Privat,"WALDEMAR THRANES GATE 64 C, Oslo",12,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=226798759
"BOLTELØKKA/ BISLETT: Lekker 1-roms med svært attraktiv beliggenhet. Inkl. hvitevarer, kabel-tv, bredbånd og v-vann.",Utleiemegleren Nydalen As,"Eugenies gate 4, Oslo",22,13900,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311490481
Møblert 3-roms på Bjølsen. Sentral beliggenhet nær BI - Visning 25/07,Privat,"Bergensgata 8b, Oslo",34,16000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=286535711
Barcode - Arealeffektiv 2-roms med balkong - Felles takterrasse,Enklere Utleie AS,"Dronning Eufemias gate 31, Oslo",43,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311490043
"2-roms hybel i nybygg på Kampen v Ensjø st - 12 etg - Utsikt - Heis - Egen inngang – Inkl. el, vann, varme",Privat,"Skedsmogata 24C A1201 U, Oslo",28,14900,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=263085990
"Carl Berner - Meget pen 2-roms ""Alt"" inkl.- Balkong - V.v. kabel-TV og internett",Enklere Utleie AS,"FOUGNERS VEI 2 B, Oslo",40,15900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311490008
Lekker møblert 1-Roms leilighet ink strøm/oppvarming ved Valle Hovin ledig fra 01.09.2023,Husleie.No AS,"Innspurten 12D, Oslo",20,13500,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311452078
Leilighet i hjertet av Majorstua ledig fra 01.08.2023,Husleie.No AS,"Kirkeveien 57, Oslo",34,16500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311417070
Helsfyr/Hovin- Pen 2 roms leilighet i 8. etg med romslig balkong (ca.11 kvm) og fantastisk utsikt. Ledig 01.09.,Krogsveen Boligutleie,"Innspurten 12C, Oslo",41,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311397810
Leilighet til leie,Privat,"Vestre Haugen 16, Oslo",30,15000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311484095
Skillebekk- ledig rom i koselig kollektiv!,Privat,"Skillebekk 1, Oslo",8,7000,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=308991363
Lys og herlig 2-roms leilighet med solrik balkong på Tøyen,Privat,"MAGNUS' GATE 13, Oslo",52,19000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311470057
Hybelleilighet med attraktiv beliggenhet,Privat,"Camilla Colletsvei 8, Oslo",33,12000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311468109
"LØREN - Nyere og romslig 2-roms med balkong. Inkludert P-plass m/lader, TV, internett, varmtvann og oppvarming.",Privat,"Peter Møllers vei 29, Oslo",43,19500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309667569
MAJORSTUEN- Lys og romslig 4-roms leilighet m/balkong. Meget sentral beliggenhet.,Utleiemegleren Frogner,"Maries gate 7 C, Oslo",140,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311473058
Lys og pen 2-roms hjørneleilighet med vestvendt balkong og god planløsning,Privat,"Larviksgata 5, Oslo",50,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=96466982
Hybelleilighet sentralt på Holmen. Strøm/Internett inkl i leien.,Privat,Oslo,25,11000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=159789984
RESERVERT Rom i leilighet leies ut til student,Privat,Oslo,12,5500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311466422
Nedre Torshov: Fine rom i sosialt kollektiv med stue og balkong,Privat,"VOGTS GATE 44, Oslo",9,8000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=153508198
Pendlerbolig/hybel på Vettakollen/Slemdal,Privat,Oslo,28,8000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=84457680
Ledig nå: Super leilighet på Carl Berner i nybygg fra 2018.  Privat terrasse i 1etg og felles takterrasse med utsikt!,Privat,"SINSENVEIEN 3C, Oslo",19,11500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=143506342
"Nydelig 1-roms hybel i splitter nytt rekkehus i Nydalen (ink. strøm og bredbånd) – Kort vei til BI, Storo og marka",Privat,"Gjerdrumsvei 9C, Oslo",28,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311448510
Sentralt! 1-roms med alkove til rimelig-leie! Inkluderer hvitevarer!,Privat,"BERGENSVEIEN 4 A, Oslo",34,11000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=233910019
"Rom i leilighet, sentralt og rolig!",Privat,Oslo,9,8500,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311451290
"Nyoppusset hybel m/ egen inngang, kjøkken, bad – inkl. strøm og fibernett! Midt på Bislett / St.Hanshaugen!",Privat,"Colletts gate 7, Oslo",11,14000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311451235
Sentral og meget koselig hybel leies ut,Privat,"Niels Juelsgate 10, Oslo",23,13500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=155670964
Nyoppusset hybel i nærheten av BI og UiO,Privat,"P. A. Munchs vei 2A, Oslo",20,11500,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=264819831
Langtidsutleie av parkeringsplass i carport på Alexander Kiellands plass,Privat,"Kingos gate, Oslo",13,1500,Garasje/Parkering,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311452165
"2-roms med balkong midt på Grunerløkka, vender mot rolige omgivelser i indre gårdsrom",Privat,"Markveien 46c, Oslo",40,16500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308004008
Rom til leie umiddelbart for kvinne eller par - Ekeberg,Privat,Oslo,11,8000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311443761
Pen 4 roms leilighet til leie,Privat,"GRØNLANDSLEIRET 81, Oslo",80,27000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=195229534
"Sjarmerende 2-romsleilighet, god romfølelse og super sentral beliggenhet",Privat,"KRUMGATA 4, Oslo",27,13500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=208151366
"SKØYEN: Pen 3-roms hjørneleilighet med balkong, peis og biloppstillingsplass - Nyoppusset 2020 - Ledig 1 Oktober!",Utleiemegleren Frogner,"Prinsessealléen 2, Oslo",58,19000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311446343
Parkeringsplass,Privat,"Hoffsjef Løvenskiolds vei 31F, Oslo",15,1100,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311440855
"Fin hybel sentralt på Nordstrand, inkl. wifi og strøm.",Privat,"NORDSTRANDVEIEN 60, Oslo",30,10500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=132345402
3-roms på idylliske Rodeløkka til leie,Privat,"LANGGATA 13, Oslo",62,18000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311431838
LØREN - Lys og nyere 2 roms. Walk-in-closet. Innglasset balkong.,Privat,"Lørenvangen 21A, Oslo",41,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311430431
1 roms til leie,Privat,"PLOGVEIEN, Oslo",16,8000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=304208469
Rom i leilighet leies ut,Privat,"Uelands gate 67A, Oslo",14,10600,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310710455
"Korttidsleie: Møblert leilighet til leie i Nydalen, Solsiden terrasse. Korttidsleie",Privat,"Nydalen allé, Oslo",53,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=169643565
"Stort rom i kollektiv, sentralt på Grønland",Privat,"Grønlandsleiret 5, 301, Oslo",69,5333,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311418792
Møblert 3-roms med balkong på Majorstuen,Privat,"Maries gate 9b, Oslo",66,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311417231
Room for a couple or single. Oslo 1 zone.10 min. To Oslo Station.,Privat,"Holmlia Senter vei, Oslo",1,6200,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311420629
3 ledige rom i 6 roms jente kollektiv på Bislett,Privat,"Sofies gate 70, Oslo",8,6700,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=110798906
1 ledige rom i jente kollektiv på St.Hanshaugen rett ved parken.,Privat,"GEITMYRSVEIEN 1, Oslo",6,6700,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=124320398
2 rom ledig! 5 min gange fra Oslo S/Bjørvika!,Privat,"Hollendergata 2 F, Oslo",8,6500,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=107111302
Sentral ettroms,Privat,"NORDAHL BRUNS GATE 9 C, Oslo",20,13000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=282548413
Leier ut et stort soverom  (inkludert stue og solrik balkong),Privat,"Veitvetveien 3b, Oslo",12,10000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=306963340
Moderne 3-r på populære Torshov Torg - Ny 2013 - Balkong - Heis - Varmtvann og varme ink - Idyllisk gårdsrom,Privat,"SANDAKERVEIEN 22 B, Oslo",48,22000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=158550181
Rom i bofellesskap til leie,Privat,"TOKERUDBERGET 21, Oslo",40,4900,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=184363248
"BJØRVIKA - Romslig 4 roms Townhouse midt i Bjørvika med 2 terrasser, 2 balkonger og plen!",Utleiemegleren Grønland,"Rostockgata 8, Oslo",109,45000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311416619
Pen stor fireroms leilighet på Skillebekk- godt egnet til å dele.,A Madsstuen AS,"Skillebekk 1, Oslo",115,24500,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311415469
"Pen leilighet/et soverom på Bislett/Adamstuen til leie, leies ut til norsktalende jente. Dyr tillatt.",Privat,"Brageveien 5b, Oslo",12,9000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=307720624
"Grurud/Ammerud: 1.5 -roms med balkong. Ink: V.vann, oppvarming, bredbånd . Korttid eller langtid møblert eller umøblert",Privat,"AMMERUDHELLINGA 60, Oslo",31,14000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=310870351
Ny 2-roms i Clemenskvartalet i Bjørvika,Privat,"Rostockgata 82, Oslo",45,22500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311375878
SINSEN - Lys og romslig 2-roms med balkong - ledig 01.08,Heimstaden AS,"Rødstuveien 15 - 23, Oslo",41,15300,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311408385
SINSEN - Meget pen 2-roms i 4. etasje med balkong | God standard,Heimstaden AS,"Rødstuveien 15 - 23, Oslo",39,14700,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311406964
1 rom til leie i strøken leilighet. Sentral beliggenhet.,Privat,"HANS NIELSEN HAUGES GATE 24, Oslo",65,9000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311397971
Helt ny hybel til leie på Disen/Lofthus,Privat,"SOPHUS AARS' VEI 23 C, Oslo",24,12000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308775936
CAMPUS G12 I NYDALEN - Kun for studenter - moderne 1-roms - nyrenovert - ledig 15/12,Heimstaden AS,"Gjerdrums vei 12, Oslo",26,11000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311401698
To hybler (5900 kr alt inklusive ) sentralt for kvinnelige studenter,Privat,"Jomfrubråtveien 38 a, Oslo",12,5900,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=78639196
Bofellesskap på Bislett. Kort vei til MET,Privat,"SOFIES GATE 15 A, Oslo",79,6500,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=225603923
Gjennomgående 2-roms med solrik balkong og klassiske detaljer - Rolig beliggenhet i indre gård på Adamstuen,Privat,"STENSGATA 35 C, Oslo",41,20000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311386293
"3 roms sokkelleilighet på Grefsen / Storo, 55kvm",Privat,"LINDEALLÉEN 16 B, Oslo",55,15000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=156565183
Rom i leilighet leies ut på Bislett fra 1.august,Privat,"Krafts gate 2b, Oslo",13,9500,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311384651
2 Rom i kollektiv Ledig,Privat,"Morgedalsveien 43, Oslo",7,7500,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=299902555
Grünerløkka: Pene rom i bofellesskap sentralt på Løkka (kun ett rom igjen!),Privat,"TOFTES GATE 51 A, Oslo",10,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=124683413
HOMANNSBYEN: Flott privat rom i bofellesskap med høy kvalitet v/Oslo MET,Privat,"HEGDEHAUGSVEIEN 6 A, Oslo",10,9400,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=76318092
MAJORSTUEN/FAGERBORG: Godt lydisolert privat rom i bofellesskap,Privat,"INDUSTRIGATA 53 B, Oslo",10,7600,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=76326305
Ny leilighet fra 2022,Privat,"Munkerudåsen 23B, Oslo",30,11000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=254442157
Vika - Klassisk og attraktiv 2-roms - God standard - Peis - Ledig fra 18.08. - VISNING FULLBOOKET,Utleiemegleren Frogner,"Reichweins gate 3, Oslo",46,17000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311382456
Nytt Sentralt!! Super strøkent (jente-bokollektiv) 3 min fra Karl Johan/OsloMet!,Privat,"NORDAHL BRUNS GATE 12 B, Oslo",13,8950,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=310345800
Flott 3-roms sentralt på Torshov,Privat,"Sandakerveien 46A, Oslo",65,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311370739
Leilighet på idylliske Bygdøy,Privat,"Jacob Fayes vei 6, Oslo",36,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311373696
Lite hus i hage på Nordberg,Privat,"KONVALLVEIEN 21, Oslo",50,9500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=189702904
Attraktiv 4-roms leilighet i 3.etasje. | balkong | Heis | Hvitevare,ZIRKO,"ULLEVÅLSVEIEN 14, Oslo",65,27500,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311376264
Ledig rom med balkong i fresht jentekollektiv. 2min fra Youngstorget! (Ledig fra 1 August),Privat,"FREDENSBORGVEIEN 27 B, 0177, Oslo, Oslo",8,8700,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311372941
Lys og arealeffektiv leilighet - Balkong- Sentralt-Møblert.,Privat,"Garver ytteborgsvei 103, Oslo",31,13000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311367809
"Korttidsleie oktober 2023-  Strøm, internett og varmtvann Inkludert!",Privat,"Kristiansandsgate, Oslo",25,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=307632855
Lekker leilighet i Herslebs gate 15 ledig f.o.m dags dato. Kun langtidsleie.,Husleie.No AS,"Herslebs gate 15B, Oslo",54,19000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311354254
"Sentralt, Storo -  pen leilighet til leie for én(1) person",Privat,"GREFSENVEIEN 51, Oslo",23,13500,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=276345096
Leilighet på Grønland Torg,Hybel.no,"Smalgangen 27, Oslo",54,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311369022
Leilighet i bolighus ved Grefsen kirke.,Privat,"Gamle Kjelsåsvei, Oslo",70,22000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310994717
Hybel til leie på Oppsal / Østensjø,Privat,"ØSTENSJØ TERRASSE 6, Oslo",30,9000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=266425086
"Fantastisk Frogner-leilighet med stukkatur og kakkelovn, eksklusivt møblert",Privat,"Jacob Aalls gate 32, Oslo",103,32000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=181007002
Garasjeplass med høy sikkerhet - Sentralt på Ensjø,Privat,"ROLF HOFMOS GATE 11, Oslo",8,1250,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=217852784
Rom i spesiell og sentral leilighet  i Oslo - Damstredet,Privat,"Damstredet, Oslo",73,11000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311344235
"Lys og gjennomgående i -8. etg. nær Vika, Solli Plass og Aker Brygge",Privat,"CORT ADELERS GATE 14, Oslo",67,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311346762
Bofelleskap,Privat,"Trygve strømbergs  vei 8a, Oslo",14,7500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311351680
3 roms leilighet Slette Løkka 26b Oslo,Privat,"Slette Løkka 26b, Oslo",65,16000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=253215548
Moderne kjellerleilighet i enebolig leies ut!,Privat,"MYRERSKOGVEIEN 42 A, Oslo",36,13000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=266451094
FOR KORTTID- OG LANGTIDSLEIE -  1 ROM i en møblert 4-roms  leilighet i 5. etg. m/balkong!,Privat,"Operagaten 27, Oslo",14,15000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=105886090
"NORDSTRAND - Moderne hybel - ALT inkludert! (møbler, strøm, internett, oppvarming m.m.)",Privat,"Stenbråtveien 152, Oslo",27,11500,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311335973
Skal du studere i Oslo til høsten?,Privat,"Vøyensvingen 21A, Oslo",50,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311326346
"Hybelleilighet leies ut - flott beliggenhet på Nordberg, strøm og internett inkludert i prisen",Privat,"Steingardveien, Oslo",25,12000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311346922
1 rom ledig i jentebofellesskap midt på Grünerløkka,Privat,"Nordre Gate 23, Oslo",75,8500,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=262288200
Ny leilighet/hybel ved Sæter Torg,Privat,"Kittel-Nielsensvei 88 a, Oslo",40,13500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311337164
Rom i sosialt kollektiv med takterrase,Privat,"Herslebsgate 19, Oslo",14,6000,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=311341515
Rom i kollektiv ledig,Privat,"MAJORSTUVEIEN 33 B, Oslo",6,7400,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311339203
Grünerløkka: Parkeringsplass i oppvarmet garasje,Privat,"Gøteborggata 16, Oslo",10,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311339864
Attraktiv og flott 3-roms leilighet med balkong-fullt møblert,Privat,"Sørengkaia 115, Oslo",64,27000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=191007907
1 ledig møblert rom på Grünerløkka,Privat,"HESSELBERGS GATE 3 B, Oslo",6,6500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=100608772
Super strøkent (jente-bokollektiv) 3 min fra Karl Johan/OsloMet!,Privat,"LANGES GATE 9, Oslo",12,8500,Rom i bofellesskap,10,https://www.finn.no/realestate/lettings/ad.html?finnkode=311336642
Rom i sentralt bofelleskap på Grunerløkka,Privat,"Herslebsgate 19, Oslo",8,7850,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=311334102
Utleieenhet med 5 min til T-bane og Nordmarka - høy standard,Privat,Oslo,30,14000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311333126
"Sentral 3-roms leilighet med balkong, heis og garasjeplass.",Privat,"Stensgata 36a, Oslo",70,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311327050
Sentral 7-roms( Guttekollektiv) 3 min fra Karl Johan/OsloMet!,Privat,"LANGES GATE 9, Oslo",9,8200,Rom i bofellesskap,7,https://www.finn.no/realestate/lettings/ad.html?finnkode=267112747
Nyoppført 2-roms hybelleilighet,Privat,"Cappelens vei 8, Oslo",50,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311330526
Garasjeplass til leie: El-bil-lader; lun innendørs hjørneparkering automatisk port,Privat,"Stolmakergata 9, Oslo",12,1800,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=251426060
